Magic Word,Magic Power Level
"(""|:ZEgcI#",0
"ru!2zWs-,g",2
M&o%+`ZkLN,0
zLSPsO\>'8,0
RKt}F$F3L#,0
t7j?-#9ket,1
d+s[K0(h?9,1
cY\r%/G00q,1
)t)OhS9D?/,0
\CkeMfwd<O,2
i6IU3c:zyR,2
Uq3xIPy_)A,1
6Wk1}Ue3\s,1
5vT#/6{H|%,0
"C,q]z%_ZcV",1
"X((3uH""~)3",0
_7M&TwZW%H,0
"IK]PE7w,j.",0
DmBKfp\7oH,2
l$WUpCl`Cz,2
/N<G@}ci2',1
"""S~i3M`QVV",0
j]bC=G.?q?,1
Lh<3?hincn,2
RoRc;z0L.?,1
1Ax0S$|vfq,2
"Ff""I{-=3g/",0
x&!X!2_NC`,0
H@16'LBV~W,0
"SP""3U1i}f/",1
4M'4z1$+kI,2
qqcH:/O!'H,1
"QCL'+$""lPt",1
f9sm4w*Z.T,2
4pAS\RCOd:,0
9BP}=`{[r},0
zTlgp?%$J?,2
K7&#51*gKk,0
y0Zl\@y%EV,2
;DXqmCVJ0W,0
Ky`)r:=1J&,0
FR-'-'iz?j,1
I{ySC9k8:!,1
:\{-?E%D{9,0
o%IOAl|fMB,1
"UUJ-4""H%1q",0
JJV&^GkaYd,1
~?VAk&:3/g,0
H&0cfI=sy5,2
udjzsGQ2Z+,2
$4ZcUjy3Pa,2
\W?Xv$V%g<,1
9hU%MSZBbK,0
!15a;;3{=_,0
Rwek4h-laT,2
Elj*B9B.'A,0
"87""|8iO#=0",0
s7K6tY-@DK,1
DJ{yKX14lR,0
AYH8MPV}/`,0
"Z_mL8=;MW,",0
LwK?)p3)G],0
_If)~@r4W_,1
S4e/-;a'Hf,1
?nScMA']Q',0
W]*dZ7A<1',0
"7/PaGaBZs""",1
"Q;2u}I@[""w",1
b+T#VQ`+:+,0
g3HP\0/7ze,1
tk7{4mus-G,2
?VZI}U<GEc,0
"FlBN+Y,x!T",0
f1oqxH4\i\,2
UC'Q|L:Zl.,0
)Qx(Bo}?k5,1
!qwxBzdV[@,2
tl-8f_Y;*t,2
*~ea45p_U\,1
A?[#}hf%1t,0
W&7lUD[1f>,1
"iGte]J4Xv,",2
bP#2a)4|s(,0
wVu{/pcTp5,2
oe3UwzwhP#,1
jz/sPi3)D-,2
JGp&1>L[.r,0
"""WP;x{\gt*",1
"&,^Vu((='w",0
"c+SI),9IEr",0
b)c!Qr&eL?,2
o~l|J@[c)-,2
_rNqc|iDn(,2
>\8]M=TJ0N,0
1pb%3c/l2&,2
4Nn$b;>yWu,2
",^wC|NMBOE",0
*M(Cft!\B},0
"$=<`_,(s<#",0
3Ey6NIcBp.,1
MHkRJOXU3{,0
`]~5|tkbnW,2
K]p=~h?(s},1
z2EE_ZdVB|,0
"x$O,O8K*S^",1
^Q>i>47h.N,1
OXp.*IV:}X,0
"KG>k^s<4D""",0
7%ckuZaF@+,2
=\bhz_NLgP,2
r@=goENCf1,2
"+yy{q#8,+S",0
"H5[vV=1bF,",1
};?#b*-/cX,0
d!tw[2Y.ce,2
"HRD`WXR""<l",0
b51@vIUGD|,1
"gzyu.\""dQD",2
KXX{i$lEvf,2
"run\s>c"",c",2
'5GBW2oc!r,1
0@m7KRbyMa,2
0y]IZhUikw,2
"b4}7',la<|",1
;~A!b@c<gj,2
z0?Roj$!B+,2
"?PXtNsH2T,",0
/qc^j6I~A],1
Ag.8;#6mo[,0
^Y0TUNO24A,0
BwL.?Umpjg,2
"kDw""DvsfNF",2
7k>@+ot7mu,2
XmS/xO'WY.,0
XCbb@=qgm:,2
Mamm&_/x=g,2
"RDZ,-xia$G",2
6gyUM3R51{,1
"aC>e@""=.J`",1
"y,CYB,OI!N",0
4VlyIa@-^`,2
K`YxcEQbz?,1
4513n0'p6h,2
4Oc_~^^M{a,0
T#eAivr'e+,1
CeZ4B]ZPUX,0
"&:-w|""V74/",0
OLVYWEW>Zk,0
/4d.Yx9;w9,2
{rCn3ZBF]A,0
74dhIQKCo:,1
wxs&~Q62Kw,2
"s'7G[AO&B,",0
"d]EA~4,Vs/",0
+8sA$oK-M#,0
//Z^}0AL10,0
"""0ak6\$_3E",2
CFP8Tx!u@b,2
yU!S-t$jm!,2
xYQMo|d$0C,2
RLYMGpT+p~,0
P9GlG%L3Eq,0
ZL!y&#Zb{/,0
unIz4=H|OK,1
*oZ!=\oy<8,1
d]K}T4#4BS,0
6-bJ[[&Wz+,0
7Lv(hwNgvw,2
"r>~\!t""MGh",1
5B+0yA@zWw,2
\W04saP%z[,1
"""6NBs""1Hjb",1
"Q""6R,s0+Yw",1
"""h7a14[6/O",1
p.^p+}Kw>Q,1
~VdS_Vo{wa,2
-b@)y&?rRQ,2
E8[_+[N0$q,1
aQjJ49u\g:,2
snDzPB~~9Z,1
jw`ipJgQF^,2
"@V""<\}dsy9",2
DG%DfKdf3?,1
7*sJ;l>>Nj,1
1vQiyRgQn%,2
aX^evO>T?M,1
e;*m^kanY|,2
";Lb~|*?t,M",0
1e%GHZ6Z'*,0
zD{I;Zw.(C,0
wev|lWvBs^,2
Hfl5=d('d(,2
eE|\LPE`Bg,0
"Yh;A""%=;f;",0
hunc)yw0ZC,2
'R9A52lROq,1
t=F=Tk#S}Q,0
+::.gM918),0
L3EPS<uvUF,0
`Kh>}Y$vXr,2
OlztPnfiA',2
c0WGW9rnS;,1
kS&hOLk`[E,1
#rH8AnUnNQ,0
=k//Fsx>Th,2
SZbRmqRqfv,2
$/`)>Qx-zl,2
"BP}JhQrz,l",1
200$q-9kz4,2
ELc>b>9^:p,1
_h\vGM8zxb,2
7=cILYmP+B,0
Uz45z*wfya,2
SW|@CgS.#F,0
#Owsvh[ePg,1
iidsg0(Pt*,2
Ck>yl)\d*3,2
/xN'*b8.;>,1
".^1bnn|KC,",1
(ox~y4TQij,2
zsyq5WbwTW,2
t8<C*epyhw,2
jLUB>M|T{z,0
"[0:D],X!SS",0
"-67Q<A""kiO",1
\|tp'c)kg$,2
}ZwR?Pz>;C,0
896o37JJvX,1
",Q,qX}"":G0",0
%%Kb0;/+_g,1
"o,Rf7I""_(.",0
;uxW(@A5z5,2
kI.\yz^)Hl,2
F<c7lZMITb,1
"MH;}q,JuO-",0
1pY2))/QH?,0
C|@Y]onvd+,2
)z[IE\H]gS,0
lJ&0`l>@LU,1
M]=\9bN:Gv,0
"|""'>UE`:A9",0
"%5B@YKU!W""",0
6V}SA=\dK.,0
FW|kBWR4];,0
KaFhR7[q~$,2
;:ze`@`l-Y,2
`bDS!vyO'5,1
"PG:}HR:J,V",0
MFggyiG}+d,2
Ls]ca}?2?F,1
DGn2xP6_f>,1
<E~P]`m?%o,0
reO%yE[kql,2
rb}npkTA+],2
~nK\NDA&b+,0
VKs\1tvQU),1
)N>]]w2BQ{,0
ayiual#%ch,2
d(WwzgR_2a,2
"8""8kYxS{>S",1
B|91@0LPsW,1
jY3pq6DR?N,1
]dczUN}mKn,2
~lD!bHNrHl,1
nFc\CWDbyU,1
qBk+kxa&xW,2
qgs^YZ{)jM,2
4T//#JEb[X,0
:N~\2gPdNB,0
>KP/7!!;Wc,0
2|m)b;mvA-,2
V.z}P]ci]7,1
b<R+;.r%id,2
"I{}~wy>E"".",0
c5IH-P=pIH,0
"+t=e""j+fl=",2
m%.['cp9w$,2
:x1u-y@+y/,2
6k:YsZ[p)(,1
}-+Dy<K}p9,0
Q<Lv.K'rpD,1
9{Is\0UK}7,0
<\9o]yW[vL,1
"Td}-'PqS!""",0
*+Z)y>@1@t,2
"x(Y]""dS3i#",0
l>b7fO/4wY,2
F4#o?b**b[,0
N_T.5(E=OB,0
:6#C4k+CGa,0
O^K~9|LmLP,0
zSP9xxt^rv,2
"BJ]m:""8yLN",0
E^F53Y|)2},0
"6HfY$4]q,t",2
"qfuyJ`/""4W",2
",yBG.=/,Q;",0
eC+lFSs5NH,1
H?@+WO@{OC,1
"a?,v""MIdz:",2
hN_;;5uMyY,1
TX(I:+2/E`,0
G`|(g^ilry,2
?}dW`Sn1Zm,1
"U+:&P""v'""W",0
ImM3+g.Y[$,1
Kh7K9/rl/A,1
E:q?RIT`!n,0
4Wc%(FU>>^,0
"s,q.\Y^m&*",1
:'(0EGE4?[,0
"\QQd.C,yP\",0
${5p7g%}bb,2
"""USR%E$v:-",0
/Qg?cw~^Dg,2
p`EMTxrZ&I,1
6h|X-Mo@an,2
-2+&[^FXT[,0
"?F}~N`,ik7",0
A5D%92'|@U,0
Y9I4:Kr=#B,0
MvGfzOB]>+,1
V0nJ*JaqS=,1
yCo2y:/tfx,2
p$>MfB9G/f,2
usI;:fSV!.,1
":I~/""l5an#",0
S*$S\^#us4,0
oE6Cm(1!bn,2
"KUq)t\,}vb",2
a~nrRk]e4n,2
O~R1_kMepW,1
1iQVnH[g?k,2
"""%XsMfA6jd",2
"\dID""A`DjM",0
%nlUkuZHCw,2
_8c\8T1b!_,1
Mpqa2UwS`H,2
t\Z[C#rahd,1
/<XP)3p!\j,0
"vP-,}yK`Wt",1
qA$n@0<Oqw,2
8hFAu%DQ/&,0
",&gq4edF]A",2
>ag#A?({Cw,0
KIN'6O7OiC,0
F:]u{'SW\k,0
@0Hm1fgP}4,2
kv(f0g'd{i,2
Fx)isouY;X,2
G$(u\Aq&[A,1
"e(ll|DwdY,",2
In2@E%8Sqa,2
-mT[{'kNcD,1
a$;PVGQLp#,0
7sQOs<qVub,2
CcP+J?@n$(,2
O$NM2qVtnz,2
+vrk/$Wo'I,2
`/qK[3pwyS,2
kwN&1pn_9R,2
VjkXaXRtKJ,1
"5g,!H\<+uw",1
m\RYrnu3k#,1
?/M-tNg@yk,2
>Tn5\$#~_i,0
8FH{ZD=LVc,0
|i1L3sutHd,2
>Hb:o\&0nz,2
ntZeMB|lhG,2
"}ytN6W""in9",2
.~{tobS<'W,1
q$NA$<j/~Z,2
fo.a|5?-sG,2
$Oy}=LYA%G,0
[W)2a79d)H,1
EYVM6o?HMN,0
"lN,|,/Y7I,",0
t6ChMwVMl|,2
UJ9-6PV(\x,0
h<@0rI_H\^,1
qE-~UJn:I],0
MM6fivAV0T,1
GJ(>G@:sE',1
QT~sCi>]Pf,1
";,}i=i-Ai|",1
Y:@uTO'%%N,1
"grC)wfDl""D",2
o?_MF@a&Ci,2
)5%Dg&a*iu,2
RK!pNvI3-z,1
P+!Q{FY1XS,0
"W~*o>g""""$J",1
"P.3:p',);C",0
x^q@jOiMCE,2
"f""/xI5666i",2
"?;,DBjh_67",1
sQE@V%B)h+,1
{g74d%<bAI,1
LU[]Tn9O3U,0
X-XF0=:|^N,0
w13!s`Qn30,2
OXTn^KOUA^,0
*87EoIHY@D,1
oro6c^@Rmt,2
c+cd/y-:aT,2
waQ3purQ-(,2
cF)[SP-[/},0
`*zw)hsv#_,1
zX9uzg{>t|,2
k/lF;M:tu3,2
n@\ikmIE(O,2
T_UL@Sk{1/,1
"X""`ij){ACy",1
6SP#p\AOCg,0
lIDhS|uXMZ,1
4F=U^V0j;@,1
Va4=mB16Dd,1
o{@x[.PE+Z,1
ir]\c\]MX+,1
"E],Ft&nRZO",0
{E#$Y$pZax,1
M%d`U~XqBd,1
NQ7UvG|qw#,0
bnYRg4+McA,2
",bXoxpB,H(",2
<GrUIV}YRf,0
":XP,2Or!_a",0
0qFUWAc6a-,1
g|(-XV{![/,0
2u[^.x}BH^,0
"<P,:T""Ok64",0
0w2d(QrC9>,1
"H|0K9^a,+R",0
en9;L!~G$d,2
(ENrF&|1fJ,0
B+TXoIsRfy,1
I92Wy>JkzC,1
dTn+%_Pw?z,2
~^}T*G3'vY,0
fH1<BH^S=k,0
jX[i~}oh<q,2
'+2(g=Hoq],1
rSX5`!<Ieq,1
~q<7jo)6uq,2
VYKZ{J}>nU,0
M<F;Wck#e;,0
>j3Q\`LCo0,1
5V(goJvZ=5,1
"Oyb,7y+rpi",2
]IKoNaf(AZ,1
S0&K3ArZA.,0
M5[\pX?zoT,1
"G,D9hz>%m""",1
!ttLDYO`1c,1
"]aje-CwK"".",2
RnRouw3'_u,2
e(T#I9d?}2,0
Ll.k9OK/4),1
&N$%f@!sAR,2
Ofm%ofD%be,2
CwU}4jSdf>,2
lQKTJ@(Vq',1
ETc=LXvZ0y,1
]{bjXYb3Rp,2
hWIHp^LroW,1
\OsN{O!Vc4,0
/yZsDF+QnY,1
9+|T#AW57<,0
"yl0M*,00.}",1
%+p6e[R47A,1
hi&MHet-V},2
jJ>j&=2cQ|,1
G'N#>UEx((,0
Hf(SO]];(8,0
UCk:vyzxMd,2
j7P%FDR%#E,0
2NZmzuOJ)[,1
sB(Z8E#]v9,0
"Msf#8H""|jR",0
L;zvivsH)e,2
s5T?7r)O0Y,1
w}rE0L=s\.,1
C&@En>gKOy,2
sPEI5>Z4rP,0
ehsM['@b$s,2
TP})Am\24y,1
X*XuT@vb=V,2
pz_F=GNh&},1
\kqe5L;)L|,1
2d>]`b<?wL,1
fgPVysbtvY,2
||;qs`uCYR,1
WZq+Nj$Key,2
hK^Cs(:0kl,2
(0}=>d?kQ_,1
r+)x_IXze5,2
Pe#|GShF2u,0
%_K(7Pi@7A,1
TQX_9AL`Oj,0
+)l3+g\0|K,1
FKD\[`%#n=,0
"GNx=c44N""L",0
)IqWUhqm&>,2
>ar~{#.zt4,0
"V|""G:Ct~I8",0
72GwAY=3KQ,0
gWT]jh>7gA,2
d*n$4mv%[p,2
Me5+M+#Q_B,0
E;'].ZJg@K,1
^&uTJnFhcz,2
"U""RE(s%|O%",0
f~`iGw*R't,2
`PZWI)/]XG,0
hlqU]WkHWq,2
"QG|FH,@p~<",1
beNv{`hRTL,1
/+|:zR(iw|,1
4nTuG#:cBn,0
uKLOD:<g3/,0
"x@W,`}E2(M",1
ecYVre8+RN,2
'AaN<=rpb/,2
"@o,]RA)yiK",2
O0m7iM.b\H,1
07cOq.rd:],2
"<0s,2qqkm""",2
L+4~yv\4VK,1
",:(HJBB0Jv",0
"Ya)""$,dFBy",2
r/@|j[7]f^,2
1PL%Q|XvT\,0
('iY~Tj1?u,1
".T'(,:tV_3",0
"h5wH2DU""~:",1
PXDJ4sx>l[,1
%YKT*l:4Dw,0
36b=#wad)l,1
dM%o|S3r%o,2
ArR7|^M?9k,1
p@_|hL~1@e,2
A3gHY%=u=>,0
.Y'M39Q_EW,0
uoig\?31tp,2
v?V+jo-?0N,1
Kob}:OURo[,1
O89|`A/7KA,0
(W{Y_Z5YoQ,0
uA:O*`]sVg,1
ELi]QeUkb3,2
7)lczl9yT=,2
*qC8^PQno-,1
4D;jXOiWR:,0
&]ytDZ&6wY,1
"1H""HWq9b,K",0
Oh5''hF{;m,1
"eP0,`'/e""k",1
)Xdt--X2's,1
Z`;h.t>[@F,1
(Rsy21aGeq,2
xiUepu7tKH,2
xMRfOCEnj),1
"1BO1m;!.p,",1
",L`o0J4LSd",0
z?b+3PN;p~,1
u|Fzw!~4WS,1
T]3KS^G]d8,0
J1/)@%')Xt,1
"V/c!&u,lNl",2
"~'""d+q,?w6",1
/cY=h4[]TG,0
\j{C1\rw|q,2
"bT/5S-Ytb,",1
o&f9%[[X26,1
uvvfhN5\<J,2
"+9U]\t,duG",1
axeUN?i#[G,0
Mq((*9s1Ox,1
"t<0$o3}J""^",2
"H0!pA,_db7",1
y}0@_y-T.p,2
1%#=zY<=V),0
"O/`Y{(U[9""",0
![gZfO=1u*,1
8*vr\0&;=`,1
.?h6'WCQj*,0
&[@->OV-h8,1
"(5Wuqo-]""R",1
B4#5|O[rk_,0
>JD4]gKpQc,1
iSUtzNH0O',1
^heS7uuc_N,2
WGw[v^x`&k,2
",/O!oMlMn""",1
`.j.b5t9Hm,2
BoWcF>p0S/,1
[|)qEw[.-6,1
wX+h[2lnLw,2
R2Hgzfw:S+,2
>_r[:I%}\;,0
FzjaaJX!4T,2
WsJ9T-TA0M,0
qyqVC)>zu=,2
"fegd<,gZQl",2
.NhI0]SCf$,1
h[11]a+i\_,1
'{lZ}l60:U,1
0o'x>aoU2q,2
R'cimDV-88,1
"v3W#M""dOmn",0
bQ_UIi3]7p,1
&$+0fFvQJz,2
@yji:6yd/=,2
{w9A&7.E6@,1
h:YJ`pPz}u,2
"C]Hq@@,xN,",2
U!jp%hRaE;,2
8U%\eGa5M3,1
")a}V,GLI`v",0
1Q/su}VA;A,0
Gyl{U\K=Dh,1
~2X&k[E~&w,0
"CeBb3cE""1r",2
lb\Hq1ok{8,2
'!U_lbaRYO,1
;kudw9NPNk,2
}k#)>3iHE2,0
"S6A_i/:,y3",1
zq!F}!?Gc6,1
.B[WF~2e;&,0
Z>}!iZNu3V,0
"C,)#!h1bj@",1
!l$+1[t3m3,2
yCsXI6Z3{=,0
{F./J^tR]N,0
#&Enzj:Qrv,1
.QX!6Nz2;K,0
Ebi;6f&T$I,2
"i""&)0}.X!4",0
bFX!C_B$s/,1
_kg.4P+ZXM,0
Jn1R<HEep;,1
b>4zZ?_vG$,2
sn1a0A-W!N,1
vqSo><40Ju,2
FYyLDJlp/o,1
3wP;oeY=G^,1
j)|u&Kla>Q,2
sCX'Ou+o(p,2
W6.4?>&Rqg,1
"2TE|""g^FW&",0
cDa3i)9`ZC,1
".|d`I%/,}.",0
d^#PhSh3Jw,0
viXA;)LS$',1
I|~1G*Kg}x,0
!SLbsDY7^e,1
G|!v_xG'ua,2
'IGTL6`/OY,0
K@zXqsTtoS,2
kyDeVgno^2,2
3}Zn~.Wyb0,1
=8-lvYCk_/,1
#)b6~^J<K',0
"4n.""v#I83V",0
"_eNj>,s*N`",1
",,'=IqB&og",1
"r5Y)!U""}au",1
"&,1)l|\wW3",1
IVZjx<9M-\,0
6{2$wYx270,2
"[$^TN{(y,t",1
]_hiQeMZ(F,1
wmP>dBRBF?,1
e.!eHe^Wc7,2
]_$_ReO__x,1
)k=H[SLu;y,1
"'HTN-K&""5D",0
5{#y!CVc&T,0
"VVGObQ@Ir,",1
gq+rk*G1V>,2
"SAh;_0v"",O",0
"?\m1SBB(z,",0
F1sWx.H0n%,1
NcP-DUZe~g,1
]F5*~L0Em`,0
"cYN&|]OVY,h",0
"I[(""-~hJih-",1
}{k6_0:v}&*,1
w&o}geZ)oaJ,2
Xg@M`y@Gj!W,2
gi'nhQ*-.FU,1
)]y;7UjBh`p,2
$*q?RkThCWp,2
"c&9)j]:&T,z",1
ug=q.pC5i3s,2
"0s9i07Q"";1""",1
eI~c)^-drl/,2
7{cyq/CN1nR,2
"'n~Um""`-wjv",2
"|x}:hW8r""eK",2
"^""Ifp,""$>2*",1
/*sl3/+-BPT,0
y|HMfjL)Rai,2
H%/~Qa8'_8f,1
ktk%5$0[J%5,2
"+_rf)ei""v!g",2
lb`{a#F[OL],0
",3-L0jd6p3v",2
4Zedm<AAHe},1
'8Jvs)aWd8H,2
"zm:,?{5]?s3",1
f\=~D=2_N%`,0
}aAz.G;zuLb,2
26*\@@;d<.D,2
!{uo<d+\^30,1
'>K&CPRZw1v,0
Q7a`Veg#mkV,1
ZU>Q0JV3uan,1
h>xnGdg&i=y,2
7vd=o~{HFy|,2
a!g3).b^41t,2
k&=Qn1P@ncL,2
;d.1[i<'/Va,1
U(PDC;=}XNF,0
",18,7`_,gO.",0
"xl>b,S!W{4B",1
"w2nj""h-CDgz",2
oUdGdQu7NU~,1
B=Wnj~Iu!#.,0
"m;ZH_""YYSAS",0
y)y*R$reA.E,2
]q5tww&~&nO,2
;2gghy=JLTU,1
+uq\WcD%3Ex,2
h][+5>3*+.U,0
SJBZMalUhtu,2
c0!Fvv_KK33,1
"4""ezY*x2!JT",1
|v}2L1@5iVn,2
}v5Qvjo7;up,2
md&Y'$-Uy;d,2
0P.8-Ah+XWc,0
1;nhRkMb4L=,2
PG3a}&-{!i.,0
rZbi)d~&:b1,2
|C0gIR*%@7|,1
"""QrC3Pt:):H",0
tlc(i8:lpv@,2
g/oT?;8>8Hx,1
FFJ[pO5io\/,1
ay}|:\@@h'H,2
"5h|FFA,:W=""",0
"^,jw''E%C/~",0
b0xOQj~ES53,1
BjDhA_k@]=?,2
iB|~kNqD(n},1
j&!v>TxWmjv,2
bQf&VuBoHP(,1
n4tN}v=e1s3,2
x4HEvH0frV+,2
*#)ERT+3M_~,0
Z7IKCN@^qXX,0
<Tl#dF%hXFd,0
ymjdCq8^tM6,2
1lC)?>Bs*Uy,1
!@kTag{H7{{,2
"!HF]i2D|""2Y",0
Y1cW3ynEBb7,2
9o7Gt^:[Jre,2
{K2U(?EPoNx,0
"!m)RK)PZdM,",0
D{QP'M|2]ZX,0
Hd0TTm%P|T3,0
t_9t$EN7Fh~,2
(P~\Dg:ckR~,1
^7K?|<bnese,2
cH1)!1CTnWK,0
)@MNEV'|U7r,0
_Boz&rE/8a|,2
XakL^;.c[Ee,1
DW<GBu30xBH,0
"cilvOfO(,.G",2
"[""'d?l1Fv(9",1
;.9vHL](cy0,1
{W2:]r'8eW#,0
Y{G^M+M+xCL,0
u0lbmFAo$d9,2
\=z/8_dx$e\,2
/P'*h+g2az8,2
"3,l8ZFVPpVp",1
0;vR<[(A/N&,0
<HO3Yvo#i1_,0
po?Q8oMpXns,2
U+HsgA2+PI?,0
UGlXzVcp.r[,2
ieh0w^V2[Ji,2
L|~]`|_bAO3,0
";t!r?mv%xH""",2
H$FCfQeSjP9,2
+8QTC6BO=k},0
&k4Yg_p[d6Q,2
|I=l/?1;-wI,0
8Qi%L4uR|Bp,1
=ZC-{NjXBo*,0
_K4BScZbO'Y,0
4I=U9sa9?P9,1
+O%L2n}iS=y,1
7v'K1W~nohm,2
X_cPPZqb[I=,1
mjY~]KHO8-N,0
p#`[_O^i$i%,0
#p)m:5+q*~$,0
"q""lj~W`RV`j",1
pBjo=6UBS~w,1
2{].}cwqicv,2
4yRt@gG))N2,2
/2sS#PZb|xJ,0
"_e&E,WClP)^",0
Q\wL0SC7drc,2
|m&F;3!$;K#,0
HKIc<n74zEy,2
"n-;:{9""9R7X",0
Yt5F6nRs59U,1
"hrK6vY7|'+,",1
4eQ2Z/wiLER,1
"E3Ix4e_34""R",1
M+FQxD3(oD_,0
bNO|U:C\L~M,0
"v,)~Ksta=;S",1
%T1mE_FQ7JW,0
b>``W<cEa>X,1
#(mQ])h@ltQ,1
"eN^PY!F,3""q",0
9UuJu6fS&td,2
f82^12U:b'T,1
"U$=`""}'z;Z\",0
7Q$tT.z7ipq,2
`>Z6[@./*+8,0
I'D*\;U0_n$,0
.Yz7W2QdZ3B,0
UFZFuFz[E^w,1
9FY.x'k2=R*,0
`/w]j]e+*QB,1
NJl75.V_]&+,0
g:+jE{->zd^,2
"w.,[XMl=}:g",1
1WD'*H'WN#B,0
zd[k?}:>RXe,1
0-yDPOo+.{?,0
"}x`""rxyF&hI",2
"Y5]rL1YL{,S",0
YE|)fu.#d\b,0
fopyv*yCaa!,2
IwVx=SaNj^&,1
c]u7K<fl)_S,2
v=?y&t\gdc6,2
"m,r<(`*9:;3",1
Cf8YELT.v[j,1
=kt6:x|~VuU,2
XH>f#lt@q.y,1
9F-wAYP-b&L,0
E'ggo[#a32E,0
\R<eqLf|V9N,1
"X#CP\v`t""wG",0
rQX_NCPio'w,1
"As7%Eo:J,7+",0
4*tJg%Qa2Eq,2
2F/8=F:s;*x,1
"]J|<Kobf""[!",1
"(yO%G""e@L""j",2
nW]L.k$;K=r,2
?shLo}S|QHs,1
#BRr{b4Q/1=,0
"S,c64j]MVF{",0
@?xkn%$@3Y},2
x%Bg@HmmRYW,2
m67/EV'W.#3,0
OU:gFs\UHqH,1
RVRH.Si33Fw,0
`22}cG%2zfk,2
eaa/X$(]wn?,2
$](Z2i1?Q21,1
PIw?=|9a7j],1
s(1eK~s-0=Y,1
"p<%/9a""VBWR",0
KvgU]m@qLDX,2
O@a=g)QIhN=,2
rI&b]yR;z`!,1
Q;y\4T}|;c@,1
"V_8_ol""A6q1",1
(\j>9nUy3?9,1
ww82yp<?b|f,2
sz+Ee6}5^-Y,1
"u,2*D/*k/LR",0
jD<xug!3-St,2
4no@28X%@`Z,2
H4EQY4;V]`z,0
&W#9xBT7_#7,0
)G0%;a844`&,0
E(u^1!yx~QW,1
969IQbl9&I_,1
"W'GZ3kV-""eq",1
a+&e`(&h;P&,1
i}`n?l*d*ps,2
`N=803\_#^A,0
Js'Vh[XM1mM,1
zcziv4I/j\~,2
pQeO<q5%;}R,1
0i@S.(kG2~^,1
_obz)b-~ViA,2
@83KpL4u$dW,2
]+Yvm18zGw(,2
f>P.JFQae%2,1
c0T%R5'7H(Y,0
"B}i3,$cJyqN",2
"=8o<,aXW'lp",2
~sS[uOBc7Q[,1
"an,5q*GMS%f",2
>&1+|Kc0kUc,1
"mTGs,QLg`Xu",1
T|96_z7]?3x,1
QI)U#cWR[89,0
\$EmTLI=g:],1
pY>UgFM$ecb,2
c/?~i6(JLfn,2
BY['bg:Cin~,1
"[Ern+"">;=oe",2
63=~>$Gx(m3,2
eZ.(~jFBSQ2,0
@'e51qMF%A2,2
9[?J1U3`GW?,0
'n$[j|Aih(+,2
{{Ro*QefA|F,1
M_{K&bw<d78,1
3%r:T6_jOg2,1
zW.;7RI_~IJ,0
~#-9-<ftM`>,0
afh=9Be{(9U,2
T\;7Q/`_470,0
nmhtc%1?lTU,2
Qh~dA6K3M4D,0
A-em7T]sx;W,2
K/M^NmX$l*0,1
-le(4Np?iqf,2
BXZRcQ]?eG&,0
<=PS*q`O0xC,0
#>-e/WodZgi,0
*:NQvN&&'|d,0
"bxtL##""q6ha",0
"""AFZFA$R-HM",0
"@hzQs'YCW,7",2
a<x@~^)ODey,2
=IxaPem6M@[,2
I[meBN'wxaT,2
l!%9+A3#Bk.,0
"~t9FLMz""UH;",0
"%A|nD9ej,Ib",2
[0snsWu!%57,2
"sIO6v:c_""~A",1
"M{o|A""""L5k&",0
a{+4-UkpFeH,2
Aw)<SPBWl'5,0
~FUR+w{Q.xo,1
Y~g%lyF_Y#U,0
Gv`1:\DQwyK,1
T(wT}ho}~X?,1
"5oX6+)TYo,x",1
8nvG]HwQ4>K,1
Rz3nl*$1NKJ,2
"Nc1Q(r,g]YT",1
S3Rx*~G{bh\,1
">kC1-`O,5.[",0
Fae=<};[58e,1
0BxgK`p4r#D,0
q=6J$|A_@5?,2
d_Pg<=2*^Zk,1
t*#o+@@D8MH,1
A|8C0i}P#aQ,0
|CrTe:RChw`,1
!g0ATR!mgm],2
"9F,[cB!HO<'",0
"""4S5E?-oH~[",0
8+G}wC&A0_{,0
O?YCyq(_2~S,0
=(<L@~SUuF',0
r0!V)wi_[R{,1
"G8%s&Y,CfJ&",0
.KVErawb;zT,2
gHCqS5-\>U>,0
<Zmz_D#yu*:,0
I&Q%Z:}nut-,1
"N+yx|8x!u,F",2
"'oIU7""ecnUk",2
c/zCW4;?SJ6,0
]x;>x'N7CFL,0
+qHK>G&{?|:,0
c`$CP!)>>!K,0
Lk39V7?2B#S,0
.%v#9(*#4S|,0
fu.GnpQMglb,2
4JN.~rbK>xO,1
%M;|4-4U:ZK,0
08^1#g8ri+%,0
_Juc55=bumt,2
:M+FDAdY|f(,0
'RGAu5]y5|q,1
zk`$Fffw{Vf,2
3gS%Wd>vPcl,2
im{p.d&*JW6,2
"5oE-]f76L""o",1
=kO^{Ig(7sx,2
ISqQ^-}#_WS,0
+q]mZ}Zw/L:,1
"/r8a,P]tj|Y",2
2diW``UILu-,1
`9w(yhK7*B',1
>`s+MulW%2K,1
pVd)kWl8{Q8,2
"Xh"",SpSC.NL",0
"[A$]""GE(Vr2",0
"[,[+YX!OI\)",0
NN5tEuUH?^A,0
P]6F'T'`E&M,0
R8AMP/(jXZq,0
:={Wwe:_!I3,0
u;XNjK!.yhx,2
-te7Y>Azc2#,0
^Or=D+~oBrA,1
)t|tiuC^hL#,0
"zY8m,p6c)""[",2
